0.23029754,0.21148273,0.39229113,0.13238996,0.23365234,0.2611426,0.39824232,0.4834371,0.24746758,0.33978885,402.7132,680.84064,368.9726,533.9055,467.92365,493.00995,401.3949,349.882,666.7238,371.13034,211.74982,303.6098,151.01842,188.97488,675.2794,353.7955,655.738,660.559,670.57574,377.89908,626.90027,120.89118,416.98267,199.16566,524.6847,146.7273,178.71954,215.34647,308.1482,107.62298,9.646275,10.593969,12.424854,14.274321,18.48669,9.900576,10.481448,86.69665,20.831333,23.467012,17.866995,31.08503,16.650126,20.008945,547.91534,16.393684,43.39157,22.99029,709.72455,19.424194,83.88815,70.88343,122.845764,82.866974,201.29321,55.135967,203.54216,124.02393,136.64291,176.1364,563.2869,475.22586,971.94086,986.8788,955.604,894.8393,750.65466,244.42378,680.07117,891.7106,370.65314,4.4099946,165.33281,403.59555,5.842539,21.726208,66.41058,92.18417,6.4647636,6.6456623,128.00221,71.307755,456.6276,290.9585,444.71225,172.98718,289.43817,301.32935,571.1337,358.72043
0.20622069,0.43249255,0.39401522,0.30454206,0.20040008,0.47194487,0.51544327,0.84041977,0.4971622,0.5954658,403.08588,680.6354,369.575,533.95996,467.4677,492.36926,402.02658,350.35535,666.8307,370.96646,216.06654,309.37625,154.36734,193.24887,677.1938,358.40134,662.6919,667.8961,671.2401,384.16565,624.5931,123.11724,418.05237,199.98453,524.05646,146.89285,179.36191,215.88904,308.898,108.42914,9.641083,11.108083,13.107064,15.051932,19.119837,9.925259,10.515899,90.867676,22.030403,24.981258,18.13243,32.68301,17.001637,20.586185,556.0433,16.67446,45.590904,24.163294,709.79156,20.260803,85.69012,72.27646,125.11774,84.97247,205.41895,55.93019,208.37497,127.19389,140.59264,179.74825,564.2217,474.63623,972.4722,987.88416,955.8892,894.78674,750.55426,242.98273,680.0001,892.04614,373.74805,4.6135764,166.59526,403.82288,6.0240555,22.306288,66.9172,93.00934,7.1610312,7.355722,129.15332,71.93739,462.32077,295.98468,450.8118,177.54086,295.32263,306.33282,580.3873,366.27805
0.038751423,0.43330494,0.24478655,0.50002456,0.033944875,0.7029248,0.21711251,0.968711,0.6309369,0.66711104,402.86462,680.55475,369.33002,533.7495,467.6324,493.21323,401.8797,350.68552,667.0529,371.52255,220.05077,314.43976,158.60008,198.0521,682.9165,362.84375,669.73706,673.7205,671.5417,389.75937,627.03314,122.21111,414.48264,198.1654,522.98883,147.5732,181.29344,216.99846,311.5316,109.53955,9.473653,11.383216,13.525592,15.995965,19.660938,9.766587,10.263133,89.93104,22.723867,24.663776,17.755844,33.528393,17.104448,20.954302,556.90137,16.48786,46.38821,24.573324,709.72327,20.458946,88.12285,74.393745,128.30177,86.329926,210.2803,56.654617,210.11212,128.80675,142.31917,183.88512,564.7883,474.51224,972.8232,986.8252,956.3084,893.8477,751.08466,242.85988,679.72906,892.97,375.50037,4.616046,168.28743,405.55112,6.457476,23.093756,67.773834,93.28948,7.2907467,7.597839,130.83284,73.531235,471.05713,300.70657,456.39877,175.87407,297.80362,310.84613,584.294,365.61063
0.3635451,0.16503687,0.43759018,0.06613059,0.34488627,0.18389778,0.39203098,0.35438976,0.17432092,0.22207713,402.72833,680.0316,368.6818,535.24915,467.93652,492.90448,401.00156,350.14136,665.78925,371.1885,208.44727,299.0083,148.42596,185.88649,675.12616,349.8788,650.1218,654.47797,669.99115,372.8593,624.20715,120.08673,416.69177,199.1062,522.12775,145.10857,178.00156,214.93173,306.57712,107.09437,9.747325,10.285723,12.085693,13.678289,17.849718,9.834107,10.535883,84.93925,19.867218,22.955055,17.765865,30.358278,16.52814,19.783798,544.30023,16.346653,42.43248,22.477383,709.6887,19.074635,82.32006,69.79678,120.6978,81.34369,198.0545,54.56851,200.54942,121.89758,134.85483,173.01718,564.70746,474.00146,972.18726,986.5818,953.8175,892.443,750.4999,247.22072,680.19696,892.32416,368.05167,4.39466,163.76825,404.02066,5.6282673,21.368942,65.966965,91.85772,6.247198,6.478224,127.2507,70.7659,452.1161,287.04062,440.07782,170.99794,286.5449,297.4796,566.72375,355.55
0.66483057,0.14868343,0.5869877,0.07382802,0.64157045,0.11676491,0.5024432,0.15507528,0.08511263,0.096023664,402.17847,681.18945,368.9258,535.0845,467.74164,493.16232,401.34763,349.6695,666.09875,371.52112,201.75423,290.84924,142.82991,179.28255,673.5295,343.09912,639.1258,643.50256,669.55237,363.76263,624.85175,117.358406,415.12744,199.03969,523.8203,143.40663,176.61632,214.43825,307.27036,105.69891,10.061732,9.779597,11.293166,12.968119,17.560566,10.05471,10.890931,80.28143,18.447664,21.737343,17.50958,28.47208,16.285542,19.114893,537.11707,16.286318,39.822414,21.264273,709.771,18.286358,79.65664,68.02658,117.06021,78.371735,191.88359,53.482197,193.84991,117.323845,130.05556,167.57195,564.4012,474.4998,973.274,985.3903,955.0624,892.46747,750.76715,248.75124,679.8697,892.3478,364.15445,4.278172,161.56686,403.40042,5.320517,20.827152,64.77819,90.414894,5.6252303,5.941922,124.61385,70.18467,442.34702,279.48605,430.54016,165.45679,278.8524,289.81073,555.2713,346.05203
0.5648867,0.3550453,0.8162561,0.19846776,0.49808782,0.29041463,0.66241556,0.60496503,0.37360942,0.47354433,402.03943,680.02875,368.20786,534.6519,467.58786,494.07944,400.97693,349.22372,666.21936,371.02246,209.50577,300.80045,148.04828,186.108,672.9981,352.3948,652.174,656.74695,670.71106,374.87518,625.59674,120.83893,420.60196,199.3694,525.54254,147.57806,179.3026,215.74477,306.82678,107.64232,10.009355,10.600228,12.383828,13.871412,18.465765,10.252195,10.789403,86.186104,20.672546,23.69319,18.353956,30.826466,16.759197,20.325512,547.6415,16.48422,42.978935,22.851877,709.907,19.398783,82.64485,69.34093,121.23407,82.11662,198.13025,54.952366,201.82446,122.97999,134.81223,173.62466,564.3465,475.74222,973.05035,986.8458,952.7407,892.6313,750.3393,248.126,681.1829,893.3761,368.51782,4.644017,164.3754,403.4532,5.7964735,21.446499,66.384605,92.30715,6.2084136,6.592768,127.293594,70.220116,451.12836,288.32983,441.48282,172.48854,287.56012,298.7305,568.5161,355.8328
0.3651506,0.13206166,0.4130837,0.30043063,0.3286635,0.4691929,0.22244151,0.44837394,0.32950184,0.24093232,402.95032,682.8213,369.35028,535.6433,468.14716,493.2598,399.61377,349.68777,666.9703,372.60364,209.28479,300.7507,150.78474,187.88313,680.75433,351.6513,651.144,655.2656,670.51306,374.4094,621.9688,119.40831,413.16418,198.61717,522.8326,143.90303,178.13771,215.58203,310.54492,107.09324,9.819821,10.33313,12.170117,14.459662,18.232586,9.710886,10.521474,83.4664,20.096989,22.665798,17.267876,30.354492,16.520386,19.679619,543.9196,16.243248,42.224163,22.378075,709.8701,18.965158,83.29135,71.146904,121.778244,81.49797,200.22186,54.666466,199.91135,121.67891,134.98785,174.64478,563.2904,474.09848,970.5941,986.41644,956.5562,890.0176,750.951,247.33907,681.5939,895.38605,367.58316,4.4310427,164.00403,403.793,5.833571,21.877905,65.928215,91.81795,6.3388767,6.5906076,127.22337,71.98021,456.9197,288.23096,441.14316,168.68845,285.93658,298.4226,566.06256,354.45462
1.014125,0.2855292,0.6596551,0.31111556,1.0549597,0.42919934,0.67039484,0.06644938,0.15651737,0.103764765,402.32068,679.5652,367.75394,535.67444,467.8146,492.83435,402.08817,349.26563,664.90247,370.32758,194.67288,283.31348,140.51775,174.91084,671.0158,335.48666,627.23193,633.0413,669.67096,355.07773,626.4559,116.8105,414.23196,199.51219,523.1726,139.51176,175.79219,214.94861,311.70795,104.44041,10.532285,9.416259,10.462612,13.109458,17.313608,10.310659,11.621536,76.011086,17.178259,20.958618,17.054338,26.443552,16.111593,18.37437,531.7884,16.467907,36.99955,20.027645,709.9419,17.495213,77.16258,67.06844,112.94622,75.63725,186.94838,52.357395,187.24158,112.792046,125.79961,162.62971,564.26215,474.69415,974.65546,985.225,952.4624,893.12585,749.19275,246.58702,679.1283,890.53687,360.8858,4.294512,159.8852,403.5348,4.981714,20.33557,63.465015,88.81323,5.207237,5.422143,122.00589,70.12617,437.91052,272.11774,420.49854,159.69174,270.69525,281.97473,543.40045,339.43765
0.115296856,0.34484863,0.28668553,0.22623193,0.14116533,0.3374187,0.35905722,0.6771171,0.34428453,0.48653364,403.77148,679.80664,368.7152,534.9759,467.96436,492.67142,401.75436,350.3992,666.88153,370.63748,215.57237,308.52365,153.65308,192.40521,677.18964,357.50644,662.3153,667.29926,671.01764,383.46655,625.28925,121.64206,417.48477,198.91498,522.42914,147.41983,179.83592,216.45407,308.59274,108.418846,9.555145,10.977147,12.927369,14.856736,19.12982,9.927231,10.430296,89.00056,21.747995,24.344225,17.999792,32.351307,16.876646,20.583015,553.8378,16.489468,45.099876,23.881771,709.7512,20.017973,85.66504,72.081726,125.25583,84.55597,204.89294,55.871197,207.07138,126.50296,139.60776,179.34099,563.3307,474.15158,972.0544,988.7174,954.35895,894.1984,749.7558,241.53014,680.73987,891.2516,373.23026,4.4906955,166.85596,404.85492,5.996914,22.354563,66.73243,93.11329,6.8489084,7.132611,129.22923,71.96059,461.56656,295.36505,450.1519,175.23994,294.12085,305.75455,578.5583,362.8481
0.64466715,0.12710555,0.5051495,0.2605952,0.6300288,0.42097738,0.34944215,0.2175461,0.20763338,0.09167444,402.0942,682.30347,368.69653,534.61646,467.54904,493.20596,401.19324,349.1874,667.36694,371.89587,201.80403,291.4161,145.76324,181.82184,674.5636,343.38422,638.9111,643.7371,669.7514,364.08878,626.13055,117.24746,412.27325,198.20604,523.01746,141.71773,176.70673,214.40466,310.6901,105.78199,10.064236,9.748516,11.24504,13.751917,17.567204,9.923122,10.906507,78.25868,18.390314,21.033718,16.968472,28.2801,16.254648,18.96306,535.1741,16.169512,39.29828,21.047382,709.78265,18.105429,80.23898,69.17752,117.45298,78.249466,193.59154,53.43098,192.74097,116.76659,129.38483,168.52704,563.8097,475.15094,973.28564,984.7966,956.0069,891.59143,751.43994,248.4399,679.883,893.1575,363.61,4.2498426,162.2908,403.24585,5.43176,21.06214,64.860985,89.944916,5.659147,5.8355675,124.649414,71.23031,447.96194,279.9338,430.53833,162.97417,277.41696,289.91025,553.48444,344.296
